NAME_0,NAME_1,NAME_2,ID_2,Mean_NDVI_001,Mean_NDVI_017,Mean_NDVI_033,Mean_NDVI_049,Mean_NDVI_065,Mean_NDVI_081,Mean_NDVI_097,Mean_NDVI_113,Mean_NDVI_129,Mean_NDVI_145,Mean_NDVI_161,Mean_NDVI_177,Mean_NDVI_193,Mean_NDVI_209,Mean_NDVI_225,Mean_NDVI_241,Mean_NDVI_257,Mean_NDVI_273,Mean_NDVI_289,Mean_NDVI_305,Mean_NDVI_321,Mean_NDVI_337,Mean_NDVI_353
Uganda,Kitgum,Chua,UGA.27.1_1,0.601655367,0.541757711,0.499246333,0.522778963,0.588379695,0.675346784,0.723302216,0.802665175,0.808287718,0.806933706,0.787296021,0.800379867,0.805024306,0.797269434,0.788807485,0.789479802,0.76564629,0.752275156,0.743357711,0.714845171,0.699301011,0.680494687,0.641362702
Uganda,Kitgum,Lamwo,UGA.27.2_1,0.587217232,0.498823465,0.483296242,0.497646868,0.588023098,0.669097709,0.7382,0.809938527,0.818633486,0.821098686,0.804429575,0.818708035,0.821909685,0.815470455,0.810271983,0.807650412,0.784382279,0.766298075,0.752887137,0.725166147,0.696458784,0.675212221,0.635495081
Uganda,Kotido,Dodoth,UGA.28.1_1,0.590829756,0.534856574,0.504473869,0.497416252,0.512163658,0.63186515,0.668553992,0.764919213,0.770320824,0.760618526,0.745576262,0.749806065,0.754046055,0.764577399,0.746946127,0.750123478,0.721651125,0.706518503,0.703451457,0.692120824,0.684574793,0.678896944,0.645868704
Uganda,Kotido,Jie,UGA.28.2_1,0.51170527,0.471249977,0.431245585,0.43307619,0.447491123,0.563273278,0.626704577,0.716485067,0.721393435,0.720848544,0.710136338,0.720222099,0.726002774,0.748622284,0.725889829,0.730266667,0.67980712,0.669639251,0.637201618,0.622861951,0.61538516,0.611928803,0.583052427
Uganda,Kotido,Labwor,UGA.28.3_1,0.579341682,0.528530845,0.515888909,0.550623668,0.567375933,0.693128525,0.721869953,0.801514752,0.807933527,0.803955201,0.788665458,0.79367191,0.799504023,0.799222762,0.785380645,0.778191519,0.733018775,0.725307865,0.693553606,0.673281624,0.665937949,0.665756289,0.631192751
Uganda,Kumi,Bukedea,UGA.29.1_1,0.674989376,0.636394891,0.630570965,0.59795734,0.609533658,0.64369262,0.675780373,0.714308678,0.727965288,0.736342903,0.724359124,0.717123195,0.716116707,0.703148013,0.699528062,0.688678589,0.68733017,0.699912976,0.733622141,0.715970316,0.733100243,0.723801298,0.690234793
Uganda,Kumi,Kumi,UGA.29.2_1,0.630019219,0.595972089,0.578157416,0.55611874,0.552710048,0.596380941,0.622002233,0.68257512,0.685040191,0.706085726,0.692607018,0.692376077,0.680409171,0.677987719,0.659103907,0.648062679,0.649144896,0.69136882,0.724946411,0.70987185,0.709665231,0.703963876,0.664352392
Uganda,Kumi,Ngora,UGA.29.3_1,0.637711006,0.60863645,0.592566982,0.568813964,0.570956213,0.606870769,0.616005562,0.672911598,0.694200473,0.70536213,0.692871124,0.686226391,0.67307929,0.67482071,0.648152781,0.655510533,0.654333254,0.697570888,0.727523314,0.701774438,0.708761657,0.692639882,0.664230533
Uganda,Kyenjojo,Kyaka,UGA.30.1_1,0.809888339,0.791488731,0.767761391,0.775990005,0.781995443,0.813256835,0.839486918,0.861674081,0.850714944,0.840930132,0.819828368,0.805358011,0.786693435,0.78986585,0.791317687,0.798214209,0.817845321,0.836875943,0.850763743,0.867658207,0.858553454,0.843680157,0.817393141
Uganda,Kyenjojo,Mwenge,UGA.30.2_1,0.812848837,0.800952762,0.759953488,0.76363532,0.770369913,0.805349128,0.831675654,0.852317951,0.850325145,0.840706686,0.824234448,0.813885174,0.802276017,0.808986701,0.820370349,0.811694913,0.822068314,0.837255741,0.862039244,0.869463372,0.859242297,0.846421802,0.824823183
Uganda,Lake Albert,Lake Albert,UGA.31.1_1,0.151071294,0.094496831,0.135506472,0.113476665,0.161440387,0.214541165,0.273528706,0.304833512,0.386555397,0.411734989,0.39896485,0.389882868,0.336416139,0.356214903,0.295502417,0.374352846,0.344469549,0.315953357,0.355370489,0.36029181,0.302653947,0.333364232,0.276022664
Uganda,Lake Victoria,Lake Victoria,UGA.32.1_1,0.221091375,0.209224841,0.217198543,0.2083708,0.207489352,0.251012132,0.252555273,0.268405647,0.276265824,0.251281592,0.250844613,0.220543087,0.208385466,0.227880502,0.241314742,0.253052024,0.24218894,0.21465489,0.213762895,0.217893085,0.226957657,0.226608218,0.234494187
Uganda,Lira,Dokolo,UGA.33.1_1,0.680927729,0.637956892,0.626043108,0.588186773,0.604136813,0.644352749,0.704788924,0.736951155,0.766426295,0.759183028,0.742711076,0.724036255,0.722919044,0.714301195,0.7077451,0.704881355,0.713479602,0.72963012,0.767880398,0.767017211,0.752503347,0.74553753,0.704419203
Uganda,Lira,Erute,UGA.33.2_1,0.703024222,0.634358835,0.628084447,0.606542687,0.595308405,0.657619921,0.698799868,0.734839974,0.758183653,0.748965784,0.746333885,0.742507545,0.738954203,0.742425347,0.735280278,0.738163534,0.744276704,0.752764328,0.791142158,0.776977565,0.769297816,0.766298676,0.732266843
Uganda,Lira,Kyoga,UGA.33.3_1,0.512781265,0.450230122,0.460117421,0.439977616,0.438297664,0.472659854,0.507705596,0.532690949,0.557742482,0.555152652,0.535932798,0.586323747,0.544829197,0.542300973,0.523095912,0.536296934,0.533183844,0.563651338,0.594292117,0.604398783,0.619208516,0.610868175,0.542444769
Uganda,Lira,Lira,UGA.33.4_1,0.620351282,0.568058974,0.541810256,0.548666667,0.556564103,0.6122,0.602569231,0.642551282,0.690774359,0.68504359,0.676535897,0.675771795,0.66344359,0.6794,0.675917949,0.677835897,0.679294872,0.681861538,0.705912821,0.710574359,0.687412821,0.676894872,0.652612821
Uganda,Lira,Moroto,UGA.33.5_1,0.65327784,0.577354841,0.599145943,0.566476385,0.577396195,0.641029491,0.696553777,0.741371628,0.738208898,0.73599737,0.715325518,0.72309502,0.736173307,0.728210576,0.724586402,0.713113486,0.716965417,0.71208282,0.74447991,0.727809345,0.721977448,0.725285898,0.679604868
Uganda,Lira,Otuke,UGA.33.6_1,0.594781023,0.530841199,0.541179648,0.546953245,0.586892189,0.664694279,0.703857151,0.758775853,0.766756216,0.764655831,0.736595105,0.753692739,0.749810396,0.749569967,0.730684928,0.737017162,0.713176568,0.71250286,0.70595495,0.691549725,0.678125248,0.670112156,0.619121067
Uganda,Luwero,Bamunanika,UGA.34.1_1,0.788859582,0.791815562,0.754405331,0.744092363,0.736755043,0.79153768,0.814469741,0.836857205,0.834592795,0.828226585,0.813213112,0.804958285,0.801211167,0.800995533,0.788417291,0.797380115,0.800595677,0.806107133,0.826706052,0.828459366,0.83572428,0.830901297,0.796562392
Uganda,Luwero,Katikamu,UGA.34.2_1,0.796356053,0.790315423,0.757300746,0.772326866,0.75999743,0.80424262,0.821673881,0.845236235,0.838313267,0.835328856,0.821026451,0.813426617,0.803307297,0.805353897,0.793558375,0.804861111,0.804848093,0.812264262,0.83546874,0.839846434,0.838864262,0.830564594,0.805276202
Uganda,Luwero,Nakaseke,UGA.34.3_1,0.753771598,0.718883432,0.703907298,0.712895661,0.701213018,0.765093047,0.793615039,0.823499211,0.822829487,0.814254389,0.792704931,0.779827811,0.770183136,0.772435503,0.772561933,0.77859142,0.780649951,0.786682544,0.804990927,0.814382939,0.810967258,0.799097436,0.781440089
Uganda,Masaka,Bukomansimbi,UGA.35.1_1,0.779291773,0.77788227,0.726702411,0.724899858,0.723755035,0.759163262,0.794851064,0.820917021,0.812413333,0.818192908,0.764426667,0.724992482,0.70283078,0.70294,0.691787376,0.702362695,0.723911915,0.762492766,0.797145106,0.809200426,0.830247234,0.812234468,0.792837447
